step,omega,grad_hat,grad_se,grad_norm,true_grad_norm,bellman_error,distance_to_target,omega_0,grad_hat_0,grad_se_0,omega_star_0,omega_1,grad_hat_1,grad_se_1,omega_star_1,omega_2,grad_hat_2,grad_se_2,omega_star_2,omega_3,grad_hat_3,grad_se_3,omega_star_3
517,"[0.3468472858, -0.348206492, 0.4103170619, 0.1413072748]","[-0.001155906617, 6.157554242e-05, 0.0008972820772, -7.842536277e-05]","[0.001710265208, 0.002225401, 0.002319067057, 0.003224141481]",0.001466689237108563,0.005821884551994131,0.00022548865379335876,0.25894278473341586,0.34684728583597835,-0.001155906616987684,0.0017102652084286895,0.55,-0.348206491970463,6.157554242140287e-05,0.002225400999849934,-0.35,0.41031706194397655,0.0008972820772224369,0.0023190670573922235,0.25,0.14130727477216534,-7.842536276667478e-05,0.003224141481243925,0.15
518,"[0.3469050812, -0.3482095707, 0.4102721978, 0.141311196]","[-0.001155539272, 6.141485263e-05, 0.0008971552458, -7.846253243e-05]","[0.001710258282, 0.002225398678, 0.002319045356, 0.003224077219]",0.001466317392727172,0.005821557180490846,0.00022537486253852132,0.2588695123175224,0.3469050811668277,-0.0011555392715380257,0.001710258282360668,0.55,-0.3482095707475841,6.141485262871312e-05,0.0022253986783246542,-0.35,0.4102721978401154,0.000897155245779289,0.0023190453563093757,0.25,0.14131119604030368,-7.846253242712098e-05,0.0032240772192008754,0.15
519,"[0.3469628581, -0.3482126415, 0.4102273401, 0.1413151192]","[-0.001155173417, 6.125699515e-05, 0.0008970265884, -7.849866279e-05]","[0.001710251358, 0.002225396359, 0.00231902366, 0.003224012971]",0.0014659456960883226,0.005821228741659487,0.0002252611146642263,0.25879625826606706,0.3469628581304046,-0.001155173417300516,0.0017102513584157002,0.55,-0.3482126414902155,6.125699515257486e-05,0.002225396359287385,-0.35,0.41022734007782646,0.000897026588416653,0.002319023660256552,0.25,0.14131511916692505,-7.849866279487146e-05,0.003224012970899792,0.15
520,"[0.3470206168, -0.3482157043, 0.4101824887, 0.1413190441]","[-0.001154809028, 6.110191572e-05, 0.0008968961403, -7.853377286e-05]","[0.001710244437, 0.002225394043, 0.002319001969, 0.003223948737]",0.0014655741451532795,0.005820899258367428,0.00022514741047908129,0.2587230225776383,0.34702061680126967,-0.0011548090278933778,0.0017102444366157627,0.55,-0.3482157043399732,6.110191572233305e-05,0.002225394042713967,-0.35,0.4101824887484056,0.0008968961402824831,0.002319001969332458,0.25,0.1413190441000648,-7.853377285705096e-05,0.0032239487366528207,0.15
521,"[0.3470783573, -0.3482187594, 0.4101376439, 0.1413229708]","[-0.001154446077, 6.094956111e-05, 0.0008967639359, -7.856788125e-05]","[0.001710237517, 0.002225391729, 0.002318980284, 0.003223884517]",0.0014652027379581719,0.005820568753047224,0.00022503375028522845,0.2586498052507648,0.34707835725266434,-0.0011544460774265551,0.0017102375169823815,0.55,-0.3482187594357593,6.09495611059492e-05,0.0022253917285806925,-0.35,0.4101376439413915,0.0008967639358665792,0.0023189802836338248,0.25,0.14132297078870765,-7.856788125333106e-05,0.0032238845167659354,0.15
522,"[0.3471360796, -0.3482218069, 0.4100928057, 0.1413268992]","[-0.00115408454, 6.079987909e-05, 0.000896630009, -7.860100628e-05]","[0.0017102306, 0.002225389417, 0.002318958603, 0.003223820312]",0.0014648314726113582,0.0058202372477045555,0.00022492013437846564,0.25857660628391627,0.3471360795565357,-0.0011540845404922986,0.001710230599536643,0.55,-0.3482218069138146,6.0799879090459707e-05,0.002225389416864296,-0.35,0.41009280574459817,0.0008966300090133911,0.0023189586032554524,0.25,0.1413268991827703,-7.860100628281936e-05,0.003223820311538994,0.15
523,"[0.3471937838, -0.3482248469, 0.4100479742, 0.1413308292]","[-0.001153724392, 6.065281846e-05, 0.0008964943929, -7.863316591e-05]","[0.001710223684, 0.002225387108, 0.002318936928, 0.003223756121]",0.0014644603472906963,0.005819904763926299,0.00022480656304836615,0.25850342567550516,0.3471937837835603,-0.0011537243921560224,0.0017102236842992074,0.55,-0.3482248469077691,6.065281846244658e-05,0.002225387107541946,-0.35,0.4100479742441475,0.0008964943929342272,0.002318936928290254,0.25,0.14133082923308446,-7.863316591017201e-05,0.0032237561212658692,0.15
524,"[0.34725147, -0.3482278795, 0.4100031495, 0.1413347609]","[-0.001153365608, 6.050832899e-05, 0.0008963571202, -7.866437777e-05]","[0.001710216771, 0.002225384801, 0.002318915259, 0.003223691946]",0.001464089360240791,0.005819571322888114,0.00022469303657839422,0.2584302634238868,0.3472514700031681,-0.001153365607948016,0.0017102167712903084,0.55,-0.3482278795486922,6.050832898893782e-05,0.0022253848005912274,-0.35,0.4100031495245008,0.0008963571202180924,0.0023189152588292392,0.25,0.14133476089137997,-7.866437777219554e-05,0.0032236919462344396,0.15
525,"[0.3473091383, -0.348230905, 0.4099583317, 0.1413386941]","[-0.001153008164, 6.03663614e-05, 0.0008962182228, -7.869465918e-05]","[0.001710209861, 0.002225382496, 0.002318893595, 0.003223627787]",0.0014637185097709632,0.005819236945362274,0.0002245795552460144,0.25835711952736135,0.34730913828356547,-0.00115300816385388,0.001710209860529772,0.55,-0.34823090496514164,6.036636139856321e-05,0.0022253824959901566,-0.35,0.4099583316684899,0.0008962182228453262,0.002318893594961659,0.25,0.1413386941102686,-7.869465918280173e-05,0.003223627786727029,0.15
526,"[0.3473667887, -0.3482339233, 0.4099135208, 0.1413426288]","[-0.001152652036, 6.022686736e-05, 0.0008960777322, -7.872402714e-05]","[0.001710202952, 0.002225380194, 0.002318871937, 0.003223563643]",0.0014633477942521615,0.0058189016517250225,0.00022446611932281187,0.25828399398417423,0.34736678869175813,-0.0011526520363070248,0.0017102029520370099,0.55,-0.34823392328321157,6.022686736338654e-05,0.002225380193717139,-0.35,0.4099135207573476,0.0008960777321964546,0.0023188719367748956,0.25,0.14134262884322774,-7.872402714030757e-05,0.0032235636430200357,0.15
527,"[0.3474244213, -0.3482369346, 0.4098687169, 0.141346565]","[-0.001152297202, 6.008979948e-05, 0.0008959356791, -7.875249833e-05]","[0.001710196046, 0.002225377894, 0.002318850284, 0.003223499515]",0.0014629772121152076,0.0058185654619640325,0.0002243527290745947,0.2582108867925175,0.3474244212935735,-0.0011522972021795637,0.0017101960458310395,0.55,-0.34823693462657973,6.008979948074798e-05,0.002225377893750991,-0.35,0.4098687168707378,0.0008959356790653662,0.0023188502843546044,0.25,0.14134656504458476,-7.875249833230361e-05,0.0032234995153844156,0.15
528,"[0.3474820362, -0.3482399391, 0.4098239201, 0.1413505027]","[-0.001151943639, 5.995511126e-05, 0.0008957920937, -7.878008914e-05]","[0.001710189142, 0.002225375596, 0.002318828638, 0.003223435404]",0.0014626067618485614,0.0058182283956856136,0.00022423938476150558,0.2581377979505307,0.34748203615368245,-0.001151943638774254,0.0017101891419304886,0.55,-0.34823993911655376,5.995511125548108e-05,0.0022253755960709243,-0.35,0.40982392008678453,0.0008957920936701324,0.0023188286377847467,0.25,0.1413505026695014,-7.87800891411606e-05,0.003223435404085783,0.15
529,"[0.3475396333, -0.3482429369, 0.4097791305, 0.1413544417]","[-0.001151591324, 5.982275708e-05, 0.0008956470057, -7.880681565e-05]","[0.00171018224, 0.002225373301, 0.002318806997, 0.003223371309]",0.0014622364419957267,0.005817890472121774,0.00022412608663812587,0.2580647274563019,0.34753963333562116,-0.001151591323816844,0.0017101822403535983,0.55,-0.34824293687211655,5.9822757082923924e-05,0.002225373300656524,-0.35,0.409779130482101,0.0008956470056624072,0.002318806997147527,0.25,0.14135444167395844,-7.880681565100659e-05,0.0032233713093841603,0.15
530,"[0.3475972129, -0.348245928, 0.4097343481, 0.141358382]","[-0.001151240235, 5.969269223e-05, 0.0008955004441, -7.883269365e-05]","[0.001710175341, 0.002225371007, 0.002318785363, 0.003223307232]",0.001461866251153672,0.005817551710137319,0.00022401283495358337,0.25799167530786843,0.347597212901812,-0.0011512402354476549,0.0017101753411182345,0.55,-0.3482459280099707,5.9692692231404865e-05,0.0022253710074877624,-0.35,0.4097343481318179,0.0008955004441396819,0.002318785362523538,0.25,0.141358382014741,-7.883269365128904e-05,0.003223307231534529,0.15
531,"[0.3476547749, -0.3482489126, 0.4096895731, 0.1413623236]","[-0.001150890352, 5.956487283e-05, 0.0008953524377, -7.885773864e-05]","[0.001710168444, 0.002225368717, 0.002318763734, 0.003223243171]",0.0014614961879707352,0.005817212128236582,0.00022389962995164898,0.25791864150321825,0.3476547749135844,-0.0011508903522140334,0.0017101684442418948,0.55,-0.34824891264458224,5.9564872825863134e-05,0.002225368716544983,-0.35,0.4096895731096109,0.0008953524376551025,0.0023187637339917456,0.25,0.14136232364942355,-7.885773864341487e-05,0.003223243170786727,0.15
532,"[0.3477123194, -0.3482518909, 0.4096448055, 0.1413662665]","[-0.001150541653, 5.943925583e-05, 0.0008952030142, -7.888196585e-05]","[0.00171016155, 0.002225366428, 0.002318742112, 0.003223179127]",0.0014611262511444703,0.005816871744570248,0.00022378647187084133,0.25784562604029054,0.34771231943119507,-0.0011505416530629608,0.0017101615497417128,0.55,-0.34825189088822356,5.9439255831515347e-05,0.0022253664278088846,-0.35,0.40964480548772814,0.0008952030142269976,0.0023187421116294877,0.25,0.14136626653635573,-7.888196584604672e-05,0.0032231791273854126,0.15
533,"[0.3477698465, -0.3482548629, 0.4096000453, 0.1413702106]","[-0.001150194117, 5.931579904e-05, 0.0008950522013, -7.89053902e-05]","[0.001710154658, 0.002225364141, 0.002318720496, 0.003223115102]",0.0014607564394200207,0.005816530576941893,0.0002236733609445266,0.25777262891697683,0.34776984651384824,-0.0011501941173332967,0.001710154657634467,0.55,-0.34825486285101515,5.9315799037732786e-05,0.0022253641412605255,-0.35,0.40960004533701677,0.0008950522013496395,0.002318720495512539,0.25,0.14137021063464802,-7.89053902000032e-05,0.003223115101570335,0.15
534,"[0.3478273562, -0.3482578286, 0.4095552927, 0.1413741559]","[-0.001149847725, 5.919446104e-05, 0.000894900026, -7.892802637e-05]","[0.001710147768, 0.002225361857, 0.002318698886, 0.003223051094]",0.0014603867515885734,0.005816188642814563,0.00022356029740100978,0.2576996501311217,0.3478273562197149,-0.0011498477247484198,0.0017101477679365895,0.55,-0.34825782864096705,5.9194461042042166e-05,0.0022253618568813215,-0.35,0.4095552927269493,0.000894900026003555,0.0023186988857151897,0.25,0.14137415590415803,-7.892802637268336e-05,0.0032230510935765734,0.15
535,"[0.3478848486, -0.3482607884, 0.4095105477, 0.1413781023]","[-0.001149502455, 5.907520124e-05, 0.0008947465147, -7.894988876e-05]","[0.001710140881, 0.002225359575, 0.002318677282, 0.003222987104]",0.0014600171864850237,0.005815845959317019,0.00022344728146363345,0.25762668968052393,0.3478848486059523,-0.0011495024554095134,0.0017101408806641668,0.55,-0.34826078836401914,5.9075201235100604e-05,0.002225359574653017,-0.35,0.4095105477256491,0.000894746514663362,0.0023186772823101482,0.25,0.14137810230547665,-7.894988876459723e-05,0.0032229871036341846,0.15
536,"[0.3479423237, -0.3482637421, 0.4094658104, 0.1413820498]","[-0.00114915829, 5.895797979e-05, 0.0008945916933, -7.897099151e-05]","[0.001710133996, 0.002225357295, 0.002318655685, 0.003222923132]",0.0014596477429869273,0.005815502543250147,0.00022333431335087224,0.2575537475629369,0.3479423237287228,-0.0011491582897879423,0.0017101339958329514,0.55,-0.3482637421240809,5.895797978525896e-05,0.0022253572945577006,-0.35,0.4094658103999159,0.0008945916933090597,0.0023186556853686817,0.25,0.14138204979991487,-7.897099151303994e-05,0.003222923131968674,0.15
537,"[0.3479997816, -0.34826669, 0.4094210808, 0.1413859983]","[-0.001148815209, 5.884275762e-05, 0.0008944355874, -7.89913485e-05]","[0.001710127113, 0.002225355017, 0.002318634095, 0.003222859179]",0.0014592784200127336,0.005815158411093011,0.00022322139327642302,0.2574808237760701,0.3479997816432122,-0.0011488152087186128,0.0017101271134583674,0.55,-0.34826669002307015,5.8842757623682096e-05,0.002225355016577793,-0.35,0.40942108081525047,0.0008944355874346269,0.0023186340949606166,0.25,0.1413859983494905,-7.899134849706307e-05,0.003222859178801032,0.15
538,"[0.3480572224, -0.3482696322, 0.409376359, 0.1413899479]","[-0.001148473193, 5.872949643e-05, 0.0008942782221, -7.901097334e-05]","[0.001710120234, 0.002225352741, 0.002318612511, 0.003222795244]",0.0014589092165200014,0.005814813579008914,0.00022310852144929343,0.25740791831758947,0.34805722240364817,-0.0011484731933933362,0.001710120233555513,0.55,-0.3482696321609513,5.872949643012487e-05,0.0022253527406960252,-0.35,0.40937635903587877,0.0008942782220563792,0.0023186125111543028,0.25,0.14138994791691537,-7.901097334334095e-05,0.0032227952443475184,0.15
539,"[0.3481146461, -0.3482725686, 0.4093316451, 0.1413938985]","[-0.001148132225, 5.861815862e-05, 0.0008941196217, -7.902987943e-05]","[0.001710113356, 0.002225350467, 0.002318590934, 0.003222731329]",0.001458540131504618,0.005814468062851304,0.000222995698073894,0.25733503118511825,0.3481146460633178,-0.0011481322253535772,0.0017101133561391742,0.55,-0.34827256863577283,5.861815861786942e-05,0.002225350466895468,-0.35,0.40933164512477593,0.0008941196217240319,0.0023185909340167903,0.25,0.14139389846558253,-7.902987942844824e-05,0.003222731328820384,0.15
540,"[0.3481720527, -0.3482754995, 0.4092869391, 0.14139785]","[-0.001147792286, 5.850870732e-05, 0.0008939598105, -7.904807989e-05]","[0.001710106481, 0.002225348195, 0.002318569364, 0.003222667432]",0.0014581711639984694,0.005814121878169621,0.00022288292335012153,0.25726216237623817,0.3481720526745855,-0.0011477922864847922,0.0017101064812238232,0.55,-0.34827549954370374,5.850870732066815e-05,0.00222534819515948,-0.35,0.40928693914368974,0.0008939598105265111,0.0023185693636136556,0.25,0.14139784995955396,-7.904807988643699e-05,0.0032226674324271508,0.15
541,"[0.3482294423, -0.348278425, 0.4092422412, 0.1414018024]","[-0.001147453359, 5.840110638e-05, 0.0008937988121, -7.906558761e-05]","[0.001710099609, 0.002225345925, 0.0023185478, 0.003222603555]",0.0014578023130688202,0.005813775040214996,0.0002227701974734452,0.25718931188848976,0.34822944228890973,-0.0011474533590092814,0.001710099608823624,0.55,-0.34827842497906975,5.8401106378098596e-05,0.0022253459254717375,-0.35,0.40924224115316343,0.0008937988121029989,0.0023185478000091984,0.25,0.14140180236354827,-7.906558761055305e-05,0.003222603555371371,0.15
542,"[0.348286815, -0.348281345, 0.4091975512, 0.1414057556]","[-0.001147115425, 5.829532032e-05, 0.0008936366497, -7.908241526e-05]","[0.001710092739, 0.002225343658, 0.002318526243, 0.003222539698]",0.0014574335778167295,0.005813427563945876,0.00022265752063499195,0.2571164797193734,0.3482868149568602,-0.0011471154254801324,0.0017100927389524499,0.55,-0.3482813450343886,5.829532032276764e-05,0.002225343657816213,-0.35,0.4091975512125583,0.0008936366496503839,0.0023185262432663723,0.25,0.1414057556429288,-7.908241525971806e-05,0.003222539697852276,0.15
543,"[0.3483441707, -0.3482842598, 0.4091528694, 0.1414097098]","[-0.001146778469, 5.819131437e-05, 0.0008934733459, -7.909857526e-05]","[0.001710085872, 0.002225341392, 0.002318504693, 0.00322247586]",0.0014570649573758426,0.005813079464033504,0.000222544893021628,0.2570436658663502,0.34834417072813423,-0.0011467784687750652,0.0017100858716238745,0.55,-0.3482842598004048,5.819131436641014e-05,0.002225341392177176,-0.35,0.4091528693800758,0.0008934733459317881,0.0023185046934468697,0.25,0.14140970976369177,-7.909857526117494e-05,0.0032224758600651947,0.15
544,"[0.3484015097, -0.3482871694, 0.4091081957, 0.1414136647]","[-0.001146442472, 5.808905439e-05, 0.0008933089233, -7.911407982e-05]","[0.001710079007, 0.002225339129, 0.002318483151, 0.003222412042]",0.0014566964509109465,0.005812730754867322,0.00022243231481603752,0.25697087032684235,0.34840150965157296,-0.001146442472090626,0.001710079006851182,0.55,-0.3482871693661231,5.8089054387462205e-05,0.002225339128539178,-0.35,0.4091081957127792,0.0008933089232838255,0.0023184831506110667,0.25,0.14141366469245484,-7.911407981607721e-05,0.0032224120422012672,0.15
545,"[0.3484588318, -0.3482900738, 0.4090635303, 0.1414176204]","[-0.001146107419, 5.798850692e-05, 0.0008931434036, -7.91289409e-05]","[0.001710072145, 0.002225336867, 0.002318461615, 0.003222348244]",0.0014563280576172547,0.005812381450560328,0.00022231978619680434,0.2568980930982343,0.3484588317751775,-0.0011461074189356812,0.0017100721446473787,0.55,-0.34829007381884247,5.798850691798484e-05,0.0022253368668870566,-0.35,0.40906353026661496,0.0008931434036261226,0.002318461614818136,0.25,0.14141762039644565,-7.912894090283819e-05,0.0032223482444478395,0.15
546,"[0.3485161371, -0.3482929732, 0.4090188731, 0.1414215768]","[-0.001145773293, 5.788963913e-05, 0.0008929768085, -7.914317028e-05]","[0.001710065285, 0.002225334607, 0.002318440086, 0.003222284467]",0.0014559597767189781,0.005812031564954206,0.00022220730733848844,0.2568253341778733,0.3485161371461243,-0.001145773293125901,0.0017100652850251929,0.55,-0.3482929732441884,5.7889639131283624e-05,0.002225334607205928,-0.35,0.40901887309643364,0.0008929768084682129,0.0023184400861260297,0.25,0.1414215768434908,-7.914317028132551e-05,0.003222284466988403,0.15
547,"[0.3485734258, -0.3482958677, 0.4089742243, 0.141425534]","[-0.001145440079, 5.779241883e-05, 0.0008928091589, -7.91567795e-05]","[0.001710058428, 0.002225332349, 0.002318418565, 0.00322222071]",0.0014555916074681756,0.005811681111624498,0.00022209487841170163,0.2567525935630698,0.3485734258107806,-0.0011454400787783141,0.0017100584279970772,0.55,-0.34829586772614496,5.779241882967311e-05,0.002225332349481173,-0.35,0.4089742242560102,0.0008928091589166988,0.0023184185645914635,0.25,0.14142553400200486,-7.915677949733656e-05,0.0032222207100025576,0.15
